Type,TO?,feasible,time(sec)
QUERY_REDUCE_COMBINATION,False,True,3.6900298595428467
QUERY_REDUCE_COMBINATION,False,False,36.443570375442505
QUERY_REDUCE_COMBINATION,False,False,63.28453040122986
QUERY_REDUCE_COMBINATION,False,True,4.048525333404541
QUERY_REDUCE_COMBINATION,True,False,599.9988696575165
QUERY_REDUCE_COMBINATION,False,False,35.58310341835022
QUERY_REDUCE_COMBINATION,False,True,3.916013240814209
QUERY_REDUCE_COMBINATION,False,False,36.733073711395264
QUERY_REDUCE_COMBINATION,False,True,4.2652177810668945
QUERY_REDUCE_COMBINATION,False,False,59.108933448791504
QUERY_REDUCE_COMBINATION,True,False,600.0227317810059
QUERY_REDUCE_COMBINATION,False,True,4.103220701217651
QUERY_REDUCE_COMBINATION,False,False,33.99583888053894
QUERY_REDUCE_COMBINATION,False,True,3.847203493118286
QUERY_REDUCE_COMBINATION,True,False,600.0172753334045
QUERY_REDUCE_COMBINATION,False,True,3.7763612270355225
QUERY_NORMAL,False,True,3.4675216674804688
QUERY_NORMAL,True,False,600.0345180034637
QUERY_NORMAL,False,True,3.403738498687744
QUERY_NORMAL,False,False,3.1068663597106934
QUERY_NORMAL,False,False,3.1038336753845215
QUERY_NORMAL,False,True,3.4428884983062744
QUERY_NORMAL,False,False,2.9877872467041016
QUERY_NORMAL,False,False,3.1679491996765137
QUERY_NORMAL,False,True,4.112322807312012
QUERY_NORMAL,False,True,4.284197807312012
QUERY_NORMAL,False,False,3.3334403038024902
QUERY_NORMAL,False,False,3.3178250789642334
QUERY_NORMAL,False,True,4.202141046524048
QUERY_NORMAL,False,False,3.3646934032440186
QUERY_NORMAL,False,False,3.3178188800811768
QUERY_NORMAL,False,False,3.40818452835083
QUERY_NORMAL,False,False,3.4327449798583984
QUERY_NORMAL,False,False,3.5173730850219727
QUERY_NORMAL,False,True,4.074326992034912
QUERY_NORMAL,False,True,3.904376745223999
QUERY_NORMAL,False,False,3.3110766410827637
QUERY_NORMAL,False,True,3.861435651779175
QUERY_NORMAL,False,False,3.3841135501861572
QUERY_NORMAL,False,True,4.215591192245483
QUERY_NORMAL,False,True,3.9122183322906494
QUERY_NORMAL,False,False,3.4802634716033936
QUERY_NORMAL,False,False,3.339641571044922
QUERY_NORMAL,False,False,3.2932095527648926
QUERY_NORMAL,False,False,3.3687713146209717
QUERY_NORMAL,False,False,3.2105844020843506
QUERY_NORMAL,False,False,3.388654947280884
QUERY_NORMAL,False,True,3.994734287261963
QUERY_NORMAL,False,False,3.3240456581115723
QUERY_NORMAL,False,False,3.4581122398376465
QUERY_NORMAL,False,True,3.955881118774414
QUERY_NORMAL,False,True,4.4086761474609375
QUERY_NORMAL,False,True,4.039010047912598
QUERY_NORMAL,False,False,3.517232656478882
QUERY_NORMAL,False,False,3.654686450958252
QUERY_NORMAL,False,False,3.520625114440918
QUERY_NORMAL,False,True,3.995797634124756
QUERY_NORMAL,False,False,3.4262735843658447
QUERY_NORMAL,False,False,3.5816540718078613
QUERY_NORMAL,False,False,3.4001054763793945
QUERY_NORMAL,False,False,3.3219282627105713
QUERY_NORMAL,False,False,3.3740861415863037
QUERY_NORMAL,False,False,3.374074697494507
QUERY_NORMAL,False,False,3.365673780441284
QUERY_NORMAL,False,False,3.273468017578125
QUERY_NORMAL,False,False,3.365790605545044
QUERY_NORMAL,False,True,4.17158842086792
QUERY_NORMAL,False,False,3.442481517791748
QUERY_NORMAL,False,True,4.442167520523071
QUERY_NORMAL,False,False,3.504981279373169
QUERY_NORMAL,False,True,4.344034194946289
QUERY_NORMAL,False,True,4.356610059738159
QUERY_NORMAL,False,True,5.469380617141724
QUERY_NORMAL,False,False,3.5432705879211426
QUERY_NORMAL,False,False,3.4757208824157715
QUERY_NORMAL,False,False,3.5432705879211426
QUERY_NORMAL,False,True,4.335497617721558
QUERY_NORMAL,False,False,3.585500717163086
QUERY_NORMAL,False,False,3.3526275157928467
QUERY_NORMAL,False,False,3.3927865028381348
QUERY_NORMAL,False,False,3.3353395462036133
QUERY_NORMAL,False,False,3.330289602279663
QUERY_NORMAL,False,False,3.314664602279663
QUERY_NORMAL,False,False,3.3474528789520264
QUERY_NORMAL,False,False,3.394329786300659
QUERY_NORMAL,False,False,3.28495454788208
QUERY_NORMAL,False,True,3.9171547889709473
QUERY_NORMAL,False,False,3.307776927947998
QUERY_NORMAL,False,True,3.961585760116577
QUERY_NORMAL,False,True,3.8365836143493652
QUERY_NORMAL,False,True,3.995144844055176
QUERY_NORMAL,False,False,3.3816888332366943
QUERY_NORMAL,False,True,4.139127731323242
QUERY_NORMAL,False,False,3.4946725368499756
QUERY_NORMAL,False,False,3.5909581184387207
QUERY_NORMAL,False,False,3.3252451419830322
QUERY_NORMAL,False,False,3.3933823108673096
QUERY_NORMAL,False,False,3.412768840789795
QUERY_NORMAL,False,False,3.4555583000183105
QUERY_NORMAL,False,False,3.5874991416931152
QUERY_NORMAL,False,False,3.3532907962799072
QUERY_NORMAL,False,False,3.292598247528076
QUERY_NORMAL,False,False,3.426849842071533
QUERY_NORMAL,False,True,4.298028945922852
QUERY_NORMAL,False,False,3.451434373855591
QUERY_NORMAL,False,False,3.4515771865844727
QUERY_NORMAL,False,True,4.773595333099365
QUERY_NORMAL,False,False,3.573540210723877
QUERY_NORMAL,False,False,3.5497305393218994
QUERY_NORMAL,False,False,3.420215368270874
QUERY_NORMAL,False,True,3.644899845123291
QUERY_NORMAL,False,True,3.6972975730895996
QUERY_NORMAL,False,True,3.5201587677001953
QUERY_NORMAL,False,True,3.2439072132110596
QUERY_NORMAL_CONSTRUCTOR,False,False,2.19758677482605
QUERY_NORMAL_CONSTRUCTOR,False,False,2.230516195297241
QUERY_NORMAL_CONSTRUCTOR,False,False,2.2581357955932617
QUERY_NORMAL_CONSTRUCTOR,False,False,2.261244535446167
QUERY_NORMAL_CONSTRUCTOR,False,False,2.290013074874878
QUERY_NORMAL_CONSTRUCTOR,False,False,2.3237407207489014
QUERY_NORMAL_CONSTRUCTOR,False,True,2.4390599727630615
