Type,TO?,feasible,time(sec)
QUERY_REDUCE_COMBINATION,False,True,3.586987257003784
QUERY_REDUCE_COMBINATION,False,True,10.330709457397461
QUERY_REDUCE_COMBINATION,False,True,32.44628858566284
QUERY_REDUCE_COMBINATION,False,True,4.4972145557403564
QUERY_REDUCE_COMBINATION,True,False,600.0117166042328
QUERY_REDUCE_COMBINATION,False,True,3.898549795150757
QUERY_REDUCE_COMBINATION,False,True,3.6214184761047363
QUERY_REDUCE_COMBINATION,False,True,10.650036334991455
QUERY_REDUCE_COMBINATION,False,True,37.384297132492065
QUERY_REDUCE_COMBINATION,True,False,600.0180292129517
QUERY_REDUCE_COMBINATION,True,False,600.0024101734161
QUERY_REDUCE_COMBINATION,False,True,3.9997105598449707
QUERY_REDUCE_COMBINATION,False,True,3.775359869003296
QUERY_REDUCE_COMBINATION,False,True,3.621197462081909
QUERY_REDUCE_COMBINATION,True,False,600.0043985843658
QUERY_REDUCE_COMBINATION,False,True,3.4707229137420654
QUERY_NORMAL,False,True,3.833733081817627
QUERY_NORMAL,False,False,3.505610227584839
QUERY_NORMAL,False,False,3.333735942840576
QUERY_NORMAL,True,False,600.0116875171661
QUERY_NORMAL,False,False,3.3493590354919434
QUERY_NORMAL,False,True,3.911865234375
QUERY_NORMAL,False,False,3.3649847507476807
QUERY_NORMAL,False,False,3.5368590354919434
QUERY_NORMAL,False,False,3.4451591968536377
QUERY_NORMAL,False,False,3.3826591968536377
QUERY_NORMAL,False,True,4.015199422836304
QUERY_NORMAL,False,False,3.5451900959014893
QUERY_NORMAL,False,False,3.6165380477905273
QUERY_NORMAL,False,False,3.44465970993042
QUERY_NORMAL,False,True,11.659230947494507
QUERY_NORMAL,False,True,11.114631414413452
QUERY_NORMAL,False,False,3.609502077102661
QUERY_NORMAL,False,False,3.556342840194702
QUERY_NORMAL,False,False,3.5474984645843506
QUERY_NORMAL,False,False,3.3599956035614014
QUERY_NORMAL,False,False,3.6367533206939697
QUERY_NORMAL,False,False,3.6524007320404053
QUERY_NORMAL,False,True,11.119494676589966
QUERY_NORMAL,False,False,3.5117757320404053
QUERY_NORMAL,False,False,3.7305264472961426
QUERY_NORMAL,False,False,3.6369943618774414
QUERY_NORMAL,False,False,3.5558559894561768
QUERY_NORMAL,False,False,3.602731943130493
QUERY_NORMAL,False,False,3.497076988220215
QUERY_NORMAL,False,False,3.6768574714660645
QUERY_NORMAL,False,False,3.585981845855713
QUERY_NORMAL,False,False,3.4604337215423584
