Type,TO?,feasible,time(sec)
QUERY_REDUCE_COMBINATION,False,False,2.7756221294403076
QUERY_REDUCE_COMBINATION,False,False,2.7898025512695312
QUERY_REDUCE_COMBINATION,False,True,3.2128098011016846
QUERY_REDUCE_COMBINATION,False,True,3.059054136276245
QUERY_REDUCE_COMBINATION,False,False,2.714299440383911
QUERY_REDUCE_COMBINATION,False,False,2.663943290710449
QUERY_REDUCE_COMBINATION,True,False,600.0382626056671
QUERY_REDUCE_COMBINATION,True,False,600.0102407932281
QUERY_REDUCE_COMBINATION,False,False,2.7413265705108643
QUERY_REDUCE_COMBINATION,False,False,2.833970785140991
QUERY_REDUCE_COMBINATION,False,False,2.7569496631622314
QUERY_REDUCE_COMBINATION,True,False,600.0352640151978
QUERY_REDUCE_COMBINATION,True,False,599.9883794784546
QUERY_REDUCE_COMBINATION,True,False,600.0028820037842
QUERY_REDUCE_COMBINATION,True,False,600.0222918987274
QUERY_REDUCE_COMBINATION,False,False,2.9398038387298584
QUERY_REDUCE_COMBINATION,False,False,2.939938545227051
QUERY_REDUCE_COMBINATION,False,True,3.414368152618408
QUERY_REDUCE_COMBINATION,True,False,600.0127904415131
QUERY_REDUCE_COMBINATION,False,True,3.303270101547241
QUERY_REDUCE_COMBINATION,True,False,600.0105571746826
QUERY_REDUCE_COMBINATION,False,False,3.350529909133911
QUERY_REDUCE_COMBINATION,False,False,3.2880239486694336
QUERY_REDUCE_COMBINATION,False,False,3.5208985805511475
QUERY_REDUCE_COMBINATION,True,False,600.0275118350983
QUERY_REDUCE_COMBINATION,True,False,600.0119044780731
QUERY_REDUCE_COMBINATION,False,False,3.4271492958068848
QUERY_REDUCE_COMBINATION,False,False,3.349022150039673
QUERY_REDUCE_COMBINATION,False,True,4.044644355773926
QUERY_REDUCE_COMBINATION,False,True,3.8013672828674316
QUERY_REDUCE_COMBINATION,False,False,3.22324275970459
QUERY_REDUCE_COMBINATION,False,False,3.1607465744018555
QUERY_NORMAL,False,True,4.420625686645508
QUERY_NORMAL,False,True,4.434283256530762
QUERY_NORMAL,False,False,3.5071403980255127
QUERY_NORMAL,False,True,4.2311437129974365
QUERY_NORMAL,False,True,4.244516372680664
QUERY_NORMAL,False,False,3.4796366691589355
QUERY_NORMAL,False,False,3.426260232925415
QUERY_NORMAL,False,False,3.4495935440063477
QUERY_NORMAL,False,True,4.6086766719818115
QUERY_NORMAL,False,False,3.54884672164917
QUERY_NORMAL,False,False,3.470721483230591
QUERY_NORMAL,False,False,3.672577381134033
QUERY_NORMAL,False,False,3.5252864360809326
QUERY_NORMAL,False,False,3.5252859592437744
QUERY_NORMAL,False,True,4.040906190872192
QUERY_NORMAL,False,True,4.009661436080933
QUERY_NORMAL,False,False,3.544564962387085
QUERY_NORMAL,False,False,3.4976913928985596
QUERY_NORMAL,False,True,4.0428290367126465
QUERY_NORMAL,False,False,3.5129733085632324
QUERY_NORMAL,False,False,3.5285961627960205
QUERY_NORMAL,False,False,3.5911035537719727
QUERY_NORMAL,False,True,3.986989974975586
QUERY_NORMAL,False,False,3.435822010040283
QUERY_NORMAL,False,False,3.4692611694335938
QUERY_NORMAL,False,True,4.390652418136597
QUERY_NORMAL,False,False,3.4670631885528564
QUERY_NORMAL,False,False,3.6065707206726074
QUERY_NORMAL,False,False,3.598386764526367
QUERY_NORMAL,False,False,3.656076431274414
QUERY_NORMAL,False,True,4.283060073852539
QUERY_NORMAL,False,True,4.329668045043945
QUERY_NORMAL,False,True,4.70193338394165
QUERY_NORMAL,False,False,3.676252841949463
QUERY_NORMAL,False,False,3.8176350593566895
QUERY_NORMAL,False,True,4.327413082122803
QUERY_NORMAL,False,True,4.413877010345459
QUERY_NORMAL,False,False,3.643125295639038
QUERY_NORMAL,False,False,3.6041452884674072
QUERY_NORMAL,False,False,3.633164167404175
QUERY_NORMAL,False,False,3.645062208175659
QUERY_NORMAL,False,False,3.464973211288452
QUERY_NORMAL,False,False,3.5976290702819824
QUERY_NORMAL,False,True,4.289888858795166
QUERY_NORMAL,False,False,3.6336519718170166
QUERY_NORMAL,False,False,3.5299625396728516
QUERY_NORMAL,False,False,3.5114176273345947
QUERY_NORMAL,False,False,3.474870204925537
QUERY_NORMAL,False,False,3.557856559753418
QUERY_NORMAL,False,True,4.2866716384887695
QUERY_NORMAL,False,False,3.622760772705078
QUERY_NORMAL,False,True,4.169657468795776
QUERY_NORMAL,False,False,3.5086214542388916
QUERY_NORMAL,False,True,4.091538667678833
QUERY_NORMAL,False,False,3.450910806655884
QUERY_NORMAL,False,False,3.503291368484497
QUERY_NORMAL,False,False,3.6228790283203125
QUERY_NORMAL,False,True,4.195100784301758
QUERY_NORMAL,False,False,3.5683727264404297
QUERY_NORMAL,False,False,3.6233069896698
QUERY_NORMAL,False,False,3.644500970840454
QUERY_NORMAL,False,True,4.3579630851745605
QUERY_NORMAL,False,False,3.514211416244507
QUERY_NORMAL,False,False,3.5454609394073486
QUERY_NORMAL,False,False,3.5163745880126953
QUERY_NORMAL,False,False,3.4693477153778076
QUERY_NORMAL,False,False,3.5711729526519775
QUERY_NORMAL,False,True,4.6789870262146
QUERY_NORMAL,False,False,3.513944387435913
QUERY_NORMAL,False,False,3.5300228595733643
QUERY_NORMAL,False,False,3.4675207138061523
QUERY_NORMAL,False,False,3.562713623046875
QUERY_NORMAL,False,True,4.368685245513916
QUERY_NORMAL,False,True,4.410153865814209
QUERY_NORMAL,False,True,4.610219240188599
QUERY_NORMAL,False,False,3.6555073261260986
QUERY_NORMAL,False,False,3.696239471435547
QUERY_NORMAL,False,True,4.339454412460327
QUERY_NORMAL,False,False,3.69624400138855
QUERY_NORMAL,False,True,4.235592603683472
QUERY_NORMAL,False,False,3.6625497341156006
QUERY_NORMAL,False,False,3.6254961490631104
QUERY_NORMAL,False,False,3.688411235809326
QUERY_NORMAL,False,False,3.735286235809326
QUERY_NORMAL,False,False,3.59486722946167
QUERY_NORMAL,False,True,4.49350643157959
QUERY_NORMAL,False,False,3.589214563369751
QUERY_NORMAL,False,False,3.6371548175811768
QUERY_NORMAL,False,False,3.5404515266418457
QUERY_NORMAL,False,False,3.5873780250549316
QUERY_NORMAL,False,False,3.558821201324463
QUERY_NORMAL,False,True,3.86586856842041
QUERY_NORMAL,False,False,3.421051263809204
QUERY_NORMAL,False,True,3.6655983924865723
QUERY_NORMAL,False,False,3.0169553756713867
QUERY_NORMAL,False,True,3.135728597640991
QUERY_NORMAL_CONSTRUCTOR,False,False,2.5442306995391846
QUERY_NORMAL_CONSTRUCTOR,False,False,2.6868696212768555
QUERY_NORMAL_CONSTRUCTOR,False,False,2.702498435974121
QUERY_NORMAL_CONSTRUCTOR,False,False,2.7493722438812256
QUERY_NORMAL_CONSTRUCTOR,False,False,2.7806220054626465
QUERY_NORMAL_CONSTRUCTOR,False,True,2.9056203365325928
