Type,TO?,feasible,time(sec)
QUERY_REDUCE_COMBINATION,False,True,3.887155294418335
QUERY_REDUCE_COMBINATION,False,True,3.972371816635132
QUERY_REDUCE_COMBINATION,False,True,4.1639404296875
QUERY_REDUCE_COMBINATION,False,True,3.814476728439331
QUERY_REDUCE_COMBINATION,False,True,4.038533926010132
QUERY_REDUCE_COMBINATION,False,True,3.902536153793335
QUERY_REDUCE_COMBINATION,False,True,4.112287282943726
QUERY_REDUCE_COMBINATION,False,True,4.091029644012451
QUERY_NORMAL,False,False,7.930777311325073
QUERY_NORMAL,False,True,4.174374341964722
QUERY_NORMAL,False,False,8.154067993164062
QUERY_NORMAL,False,False,3.6914641857147217
QUERY_NORMAL,False,True,4.362225294113159
QUERY_NORMAL,False,True,4.264881610870361
QUERY_NORMAL,False,False,3.8964145183563232
QUERY_NORMAL,False,True,4.4164719581604
QUERY_NORMAL,False,True,4.824132680892944
QUERY_NORMAL,False,False,3.7377750873565674
QUERY_NORMAL,False,True,4.684257507324219
QUERY_NORMAL,False,False,3.93381667137146
QUERY_NORMAL,False,False,3.7028019428253174
QUERY_NORMAL,False,False,3.8281009197235107
QUERY_NORMAL,False,False,3.565596580505371
QUERY_NORMAL,False,False,3.386533260345459
QUERY_NORMAL,False,True,4.209045648574829
QUERY_NORMAL,False,False,3.528916597366333
QUERY_NORMAL,False,False,3.674215078353882
QUERY_NORMAL,False,False,3.5980584621429443
QUERY_NORMAL,False,False,3.570636034011841
QUERY_NORMAL,False,False,3.5945427417755127
QUERY_NORMAL,False,False,3.8256304264068604
QUERY_NORMAL,False,False,3.6589388847351074
QUERY_NORMAL,False,False,3.8195669651031494
QUERY_NORMAL,False,False,8.399345874786377
QUERY_NORMAL,False,False,3.6232616901397705
QUERY_NORMAL,False,True,4.418714284896851
QUERY_NORMAL,False,False,5.6734397411346436
QUERY_NORMAL,False,False,8.065205097198486
QUERY_NORMAL,False,False,3.629753589630127
QUERY_NORMAL,False,False,3.6793415546417236
QUERY_NORMAL,False,True,4.74975061416626
QUERY_NORMAL,False,True,4.301741600036621
QUERY_NORMAL,False,False,3.82130765914917
QUERY_NORMAL,False,True,4.366889953613281
QUERY_NORMAL,False,False,3.617974281311035
QUERY_NORMAL,False,False,3.739631175994873
QUERY_NORMAL,False,True,4.421363592147827
QUERY_NORMAL,False,True,4.2836503982543945
QUERY_NORMAL,False,False,3.6677322387695312
QUERY_NORMAL,False,True,4.387701749801636
QUERY_NORMAL,False,False,3.6276440620422363
QUERY_NORMAL,False,False,3.4736130237579346
QUERY_NORMAL,False,False,3.516839027404785
QUERY_NORMAL,False,False,3.763972282409668
QUERY_NORMAL,False,True,4.1541221141815186
QUERY_NORMAL,False,False,3.6589596271514893
QUERY_NORMAL,False,False,3.6728134155273438
QUERY_NORMAL,False,False,3.67981219291687
QUERY_NORMAL,False,False,3.5865318775177
QUERY_NORMAL,False,False,3.530078649520874
QUERY_NORMAL,False,True,4.228346586227417
QUERY_NORMAL,False,False,3.7101340293884277
QUERY_NORMAL,False,False,3.5130953788757324
QUERY_NORMAL,False,False,3.7038233280181885
QUERY_NORMAL,False,False,3.5174036026000977
QUERY_NORMAL,False,False,3.525405168533325
QUERY_NORMAL,False,False,3.5934624671936035
QUERY_NORMAL,False,False,3.578897476196289
QUERY_NORMAL,False,False,3.546236276626587
QUERY_NORMAL,False,True,4.273521661758423
QUERY_NORMAL,False,True,4.436451435089111
QUERY_NORMAL,False,False,3.6929831504821777
QUERY_NORMAL,False,False,3.8397858142852783
QUERY_NORMAL,False,False,3.6804542541503906
QUERY_NORMAL,False,False,3.8629331588745117
QUERY_NORMAL,False,False,3.921128273010254
QUERY_NORMAL,False,True,4.468285083770752
QUERY_NORMAL,False,False,3.9810731410980225
QUERY_NORMAL,False,False,3.677530527114868
QUERY_NORMAL,False,False,3.6230130195617676
QUERY_NORMAL,False,False,3.8659493923187256
QUERY_NORMAL,False,False,3.7367265224456787
QUERY_NORMAL,False,False,3.8768086433410645
QUERY_NORMAL,False,False,3.5441880226135254
QUERY_NORMAL,False,False,3.5296568870544434
QUERY_NORMAL,False,False,3.747281551361084
QUERY_NORMAL,False,False,3.5493247509002686
QUERY_NORMAL,False,False,3.550870418548584
QUERY_NORMAL,False,True,4.393481731414795
QUERY_NORMAL,False,False,3.672858476638794
QUERY_NORMAL,False,True,4.302860736846924
QUERY_NORMAL,False,False,3.647627353668213
QUERY_NORMAL,False,False,3.5342423915863037
QUERY_NORMAL,False,False,3.455306053161621
QUERY_NORMAL,False,False,3.582613706588745
QUERY_NORMAL,False,False,3.6010994911193848
QUERY_NORMAL,False,False,3.550614595413208
QUERY_NORMAL,False,False,3.3698348999023438
QUERY_NORMAL,False,True,4.053270101547241
QUERY_NORMAL,False,True,4.098352432250977
QUERY_NORMAL,False,False,3.3034117221832275
QUERY_NORMAL,False,False,3.0444438457489014
QUERY_NORMAL,False,False,2.658271551132202
QUERY_NORMAL,False,False,2.5853490829467773
QUERY_NORMAL_CONSTRUCTOR,False,False,2.2015068531036377
QUERY_NORMAL_CONSTRUCTOR,False,False,2.2539002895355225
QUERY_NORMAL_CONSTRUCTOR,False,True,2.405165672302246
QUERY_NORMAL_CONSTRUCTOR,False,True,2.4385485649108887
QUERY_NORMAL_CONSTRUCTOR,False,False,2.089555263519287
QUERY_NORMAL_CONSTRUCTOR,False,False,2.017767906188965
QUERY_NORMAL_CONSTRUCTOR,False,False,2.0610527992248535
QUERY_NORMAL_CONSTRUCTOR,False,True,2.282924175262451
