Type,TO?,feasible,time(sec)
QUERY_REDUCE_COMBINATION,False,True,4.188218116760254
QUERY_REDUCE_COMBINATION,True,False,600.0043108463287
QUERY_REDUCE_COMBINATION,True,False,600.0166206359863
QUERY_REDUCE_COMBINATION,True,False,599.9953124523163
QUERY_REDUCE_COMBINATION,False,True,4.834975481033325
QUERY_REDUCE_COMBINATION,True,False,600.0181827545166
QUERY_REDUCE_COMBINATION,True,False,600.0017998218536
QUERY_REDUCE_COMBINATION,False,True,4.92232084274292
QUERY_NORMAL,False,True,6.194803476333618
QUERY_NORMAL,False,True,6.224018335342407
QUERY_NORMAL,False,True,6.197804689407349
QUERY_NORMAL,False,False,5.827644348144531
QUERY_NORMAL,False,True,6.310766935348511
QUERY_NORMAL,False,True,6.335786581039429
QUERY_NORMAL,False,True,6.279272556304932
QUERY_NORMAL,False,True,6.255253076553345
QUERY_NORMAL,False,False,2.964838743209839
QUERY_NORMAL,False,False,3.002664089202881
QUERY_NORMAL,False,True,3.496401786804199
QUERY_NORMAL,False,False,2.9519801139831543
QUERY_NORMAL,False,True,3.4713833332061768
QUERY_NORMAL,False,True,3.3827500343322754
QUERY_NORMAL,False,True,3.4087696075439453
QUERY_NORMAL_CONSTRUCTOR,False,False,1.9912986755371094
QUERY_NORMAL_CONSTRUCTOR,False,False,1.9885928630828857
QUERY_NORMAL_CONSTRUCTOR,False,True,2.1858203411102295
